id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
33683932,BRIGHT WILLIAMSBURG ROOM WITH BALCONY,17879327,Brooklyn,Williamsburg,40.70783,-73.95431,Private room,90,3,3,1.17,47
33684693,Cozy industrial loft in the heart of Williamsburg,253898121,Brooklyn,Williamsburg,40.72178,-73.95653,Entire home/apt,200,5,1,0.59,13
33686419,Prime Williamsburg 2BR w/ NYC View -Long Term Only,82742663,Brooklyn,Williamsburg,40.71948,-73.96376,Entire home/apt,150,30,1,0.42,160
33688884,Spacious Room in North Williamsburg!,30590073,Brooklyn,Williamsburg,40.71878,-73.9604,Private room,70,1,7,3.28,98
33710571,Very huge apartment in the heart of Williamsburg.,217498918,Brooklyn,Williamsburg,40.71072,-73.94207,Entire home/apt,230,2,10,3.57,169
33713803,Rad Clubhouse: 2 Private Rooms + Diner Kitchen,19645976,Brooklyn,Williamsburg,40.70891,-73.96342,Private room,169,3,7,3.56,72
33715848,Massive Private rm Private Entrance HEART of Wb,171008642,Brooklyn,Williamsburg,40.72005,-73.95704,Private room,120,2,14,4.83,18
33742429,Chill East Williamsburg Apartment,1648806,Brooklyn,Williamsburg,40.71439,-73.9409,Private room,90,2,2,1.18,174
33749547,Private room in Mckibbin Lofts. Rooftop access,154080858,Brooklyn,Williamsburg,40.70621,-73.93663,Private room,70,2,18,6.67,205
33751903,Guest Bedroom in light-filled Williamsburg Loft,3286195,Brooklyn,Williamsburg,40.71839,-73.94621,Private room,75,1,8,3.53,109
33767467,Beautiful & Tranquil Private Room in Williamsburg,9693094,Brooklyn,Williamsburg,40.70734,-73.96417,Private room,71,2,5,2.88,182
33777889,E. WILLIAMSBURG ROOM WITH PRIVATE BALCONY,4204942,Brooklyn,Williamsburg,40.70403,-73.9428,Private room,69,2,1,1.0,36
33784647,Style in the heart of Williamsburg w/ private bath,371936,Brooklyn,Williamsburg,40.71704,-73.95799,Private room,89,1,1,1.0,44
33825679,✭Spacious home in 2 unit house next to subway!✭,141885946,Brooklyn,Williamsburg,40.70961,-73.95598,Entire home/apt,265,1,9,3.8,86
33826775,"Spacious, Light-Filled One-Bedroom in Williamsburg",255178006,Brooklyn,Williamsburg,40.70783,-73.94346,Entire home/apt,180,2,1,0.38,10
33831129,Charming and Bright Apt. in Heart of Williamsburg,8860345,Brooklyn,Williamsburg,40.71339,-73.96112,Entire home/apt,175,2,3,1.14,4
33834873,Cutely designed room in Williamsburg apartment,22553147,Brooklyn,Williamsburg,40.71216,-73.94246,Private room,70,3,12,6.67,142
33870097,"Convenient, bright 1Bdr in Williamsburg, Brooklyn",2405781,Brooklyn,Williamsburg,40.71139,-73.9598,Entire home/apt,150,2,4,1.71,1
33912045,chill zone,176119156,Brooklyn,Williamsburg,40.70628,-73.9379,Entire home/apt,190,1,13,5.91,171
33941416,Comfy Room in Williamsburg! Close to 3 subways!,256299491,Brooklyn,Williamsburg,40.70445,-73.94491,Private room,75,4,5,2.27,6
33957038,A Beautiful Williamsburg Apartment Available Today,252575404,Brooklyn,Williamsburg,40.71009,-73.95842,Private room,90,3,4,3.53,63
33960097,1890 Townhouse Penthouse Centered S Williamsburg,44918139,Brooklyn,Williamsburg,40.71093,-73.95815,Entire home/apt,250,31,1,1.0,90
33964954,Modern Duplex in Artsy Williamsburg,79246014,Brooklyn,Williamsburg,40.71975,-73.94613,Entire home/apt,110,2,3,2.57,26
33971163,Williamsburg Home,70026919,Brooklyn,Williamsburg,40.71709,-73.96035,Private room,66,7,1,0.37,281
33988756,Single Bedroom with private roof top,7943066,Brooklyn,Williamsburg,40.71963,-73.94149,Private room,75,2,10,3.85,62
33995466,A Perfect Studio,3940207,Brooklyn,Williamsburg,40.72114,-73.96307,Entire home/apt,125,20,1,1.0,122
34018291,Laid Back Williamsburg Apartment,256857295,Brooklyn,Williamsburg,40.7128,-73.9396,Private room,100,2,4,1.85,169
34035571,Beautiful Place in the Heart of Williamsburg,457147,Brooklyn,Williamsburg,40.71191,-73.95598,Private room,75,7,2,1.58,324
34036333,Flamingo Paradiso East,11418912,Brooklyn,Williamsburg,40.71239,-73.95037,Entire home/apt,100,3,7,3.0,66
34057129,Large one of a kind designer loft in Williamsburg!,22166460,Brooklyn,Williamsburg,40.71902,-73.96414,Entire home/apt,170,4,4,2.55,188
34062876,Awesome Room in Beautiful Williamsburg Loft,130675,Brooklyn,Williamsburg,40.71074,-73.94284,Private room,79,3,4,2.93,9
34067204,Cosy bedroom in Williamsburg,229469300,Brooklyn,Williamsburg,40.70785,-73.94898,Private room,60,2,3,1.25,5
34079720,Rare find!! Stylish duplex top floor all yours!,29044900,Brooklyn,Williamsburg,40.71616,-73.95552,Private room,130,2,10,3.95,159
34117228,Whimsical music room in an Artsy W’burg 3br,6645096,Brooklyn,Williamsburg,40.71996,-73.9414,Private room,78,2,2,2.0,5
34120977,"Chic, Spacious, Bright BK 2-Bedroom w/ Backyard",257576232,Brooklyn,Williamsburg,40.70992,-73.94969,Entire home/apt,305,2,14,6.46,296
34126611,"amazing, homey, plant-filled and spacious retreat",160118608,Brooklyn,Williamsburg,40.7071,-73.94634,Private room,65,5,1,0.39,35
34170097,Cozy 1 Bedroom Close To Manhattan,86196529,Brooklyn,Williamsburg,40.70313,-73.93837,Entire home/apt,101,2,4,1.88,75
34194826,Private room in Williamsburg,95381568,Brooklyn,Williamsburg,40.7134,-73.96306,Private room,85,4,3,2.2,6
34202149,"Perfect 2 Bedroom Apt on East River, Williamsburg",31628364,Brooklyn,Williamsburg,40.71603,-73.96417,Entire home/apt,220,3,4,1.97,44
34205576,Convenient ground floor duplex - no stairs!,258243498,Brooklyn,Williamsburg,40.70998,-73.94694,Private room,155,3,1,0.7,365
34253845,Bedroom w full kitchen & living room - no stairs!,258243498,Brooklyn,Williamsburg,40.70992,-73.94698,Private room,100,1,4,2.03,365
34255385,Amazing Apartment infront of Williamsburg Bridge!,258412458,Brooklyn,Williamsburg,40.71289,-73.96603,Entire home/apt,300,2,3,1.84,25
34257868,Beautiful Studio in the heart of Williamsburg,258661548,Brooklyn,Williamsburg,40.71456,-73.94326,Entire home/apt,140,1,9,3.86,200
34281907,Private Room in East Williamsburg - Clean & Comfy!,17017530,Brooklyn,Williamsburg,40.71466,-73.9378,Private room,89,1,1,1.0,188
34303799,Magical space in prime Williamsburg,116674915,Brooklyn,Williamsburg,40.71417,-73.95867,Private room,69,6,2,1.46,4
34316911,Large Private Room with Courtyard,259076960,Brooklyn,Williamsburg,40.71296,-73.93688,Private room,49,2,2,1.4,16
34321295,Heart of Williamsburg living for 1-5 msg!,3270796,Brooklyn,Williamsburg,40.71038,-73.96094,Private room,70,2,7,3.62,55
34346014,Cosy crisp clean pad in Williamsburg,3203693,Brooklyn,Williamsburg,40.70996,-73.95121,Entire home/apt,100,6,1,1.0,7
34372376,Sunny and spacious room in South Williamsburg,259505436,Brooklyn,Williamsburg,40.70153,-73.94709,Private room,85,2,3,1.53,83
34392081,Hello! This is a very cozy space in Williamsburg.,259630588,Brooklyn,Williamsburg,40.71863,-73.9498,Private room,100,1,28,14.0,20
34415643,Bright & Meditative room in Williamsburg!,22553147,Brooklyn,Williamsburg,40.71143,-73.94189,Private room,69,1,9,8.18,318
34419562,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!,259826953,Brooklyn,Williamsburg,40.71741,-73.95691,Private room,99,3,4,2.26,180
34420441,SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG,246680134,Brooklyn,Williamsburg,40.71879,-73.95993,Private room,90,1,11,5.59,58
34464380,Williamsburg 2 Bed Condo-Sleeps 7,260159741,Brooklyn,Williamsburg,40.71083,-73.96736,Entire home/apt,259,1,9,6.0,202
34465119,Large Studio Loft Centrally Located,6167891,Brooklyn,Williamsburg,40.70171,-73.94547,Entire home/apt,78,4,2,2.0,14
34470862,Beautiful brand new studio/1BR,75566080,Brooklyn,Williamsburg,40.71645,-73.95194,Entire home/apt,175,4,2,2.0,71
34479102,Williamsburg studio- view of downtown Manhattan,69516382,Brooklyn,Williamsburg,40.71032,-73.9614,Entire home/apt,200,1,4,2.45,50
34493353,"5★ clean,  150ft² bedroom, 10min to Union Square",28371926,Brooklyn,Williamsburg,40.70973,-73.94521,Private room,60,2,9,4.82,87
34501531,Sun-Drenched Williamsburg Artist Loft,11389064,Brooklyn,Williamsburg,40.71369,-73.96626,Entire home/apt,109,3,2,0.98,5
34517384,Penthouse room in Williamsburg with ensuite toilet,21306,Brooklyn,Williamsburg,40.70966,-73.95129,Private room,73,21,2,1.18,36
34542125,2nd bedrm in duplex apt. ground floor! no stairs,258243498,Brooklyn,Williamsburg,40.70517,-73.94288,Private room,125,1,2,1.0,89
34545014,"Bright, modern, cozy 1 bed with amazing view",27381412,Brooklyn,Williamsburg,40.71595,-73.96467,Entire home/apt,200,1,4,3.08,72
34594081,Large room in fantastic Williamsburg location!,26552242,Brooklyn,Williamsburg,40.71054,-73.95908,Private room,85,2,2,1.25,19
34614782,Cozy & Charming Oasis in Williamsburg Brooklyn,107069094,Brooklyn,Williamsburg,40.71912,-73.95727,Entire home/apt,240,3,3,2.0,85
34673706,Wonderful Williamsburg,253843480,Brooklyn,Williamsburg,40.71801,-73.95244,Private room,43,1,2,1.09,249
34706620,Trendy open concept Williamsburg loft apartment,261768544,Brooklyn,Williamsburg,40.71125,-73.96116,Entire home/apt,300,2,5,2.94,57
34708692,One Bedroom Williamsburg Apartment,2513252,Brooklyn,Williamsburg,40.7099,-73.9649,Entire home/apt,250,3,1,1.0,2
34716516,BIG SUNNY PRIVATE ROOM in BOHEMIAN WILLIAMSBURG,246680134,Brooklyn,Williamsburg,40.71872,-73.95949,Private room,92,1,6,3.4,16
34774305,"Eclectic, Colorful, Trendy Williamsburg Studio",261584195,Brooklyn,Williamsburg,40.71497,-73.96433,Entire home/apt,265,2,1,1.0,3
34777979,"The Red Brick Abode, in the heart of Williamsburg",15010925,Brooklyn,Williamsburg,40.71317,-73.96066,Entire home/apt,160,1,13,7.96,120
34813770,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!!!,259826953,Brooklyn,Williamsburg,40.71771,-73.95831,Private room,99,3,2,1.67,179
34868954,3 Bedroom Williamsburg Duplex 15 min to Manhattan!,262883761,Brooklyn,Williamsburg,40.71359,-73.94875,Entire home/apt,203,3,4,3.53,254
34869197,Chic Sunlit Williamsburg Apartment w/Private Patio,262884890,Brooklyn,Williamsburg,40.70708,-73.94168,Entire home/apt,154,3,5,4.05,269
34899759,"Luxury High Rise, Water Front View with Balcony",73678055,Brooklyn,Williamsburg,40.71988,-73.96381,Entire home/apt,188,5,5,3.33,101
34911913,River View Studio!,263122683,Brooklyn,Williamsburg,40.7201,-73.96373,Entire home/apt,150,3,1,0.81,74
34938631,LUX dope PRIME Williamsburg w/ Roof & Gym Sleeps 5,3068045,Brooklyn,Williamsburg,40.71743,-73.9538,Entire home/apt,350,2,2,1.36,26
34946538,clean + cute room in williamsburg,14818218,Brooklyn,Williamsburg,40.70877,-73.95064,Private room,80,2,3,3.0,84
34949698,Spacious sunny condo with private yard,15820708,Brooklyn,Williamsburg,40.70939,-73.94055,Entire home/apt,300,3,1,1.0,113
34997929,Amazing 3bd/2ba Town-Home In Prime Williamsburg,16625273,Brooklyn,Williamsburg,40.7149,-73.94585,Entire home/apt,295,2,2,2.0,298
34999688,Modern Home 3 bed/1 bath 10 minutes to Manhattan,99410435,Brooklyn,Williamsburg,40.71344,-73.94612,Entire home/apt,295,2,1,1.0,321
35007081,Amazing 3 bedroom in Williamsburg,3005203,Brooklyn,Williamsburg,40.71697,-73.94227,Entire home/apt,295,2,1,1.0,318
35007140,Amazing 3bd/2ba Apt w/ Roofdeck 5 mins to NYC,3005203,Brooklyn,Williamsburg,40.71701,-73.94082,Entire home/apt,295,2,1,1.0,337
35009512,"One bedroom in Williamsburg, Brooklyn",31607477,Brooklyn,Williamsburg,40.70838,-73.95366,Entire home/apt,123,2,2,2.0,1
35090082,Williamsburg Railroad Apartment,12313907,Brooklyn,Williamsburg,40.72027,-73.9588,Entire home/apt,200,3,5,3.57,163
35117522,Coolest affordable room in Williamsburg!,79723533,Brooklyn,Williamsburg,40.70552,-73.94223,Private room,52,3,3,3.0,68
35121524,Williamsburg Modern Designer Loft on L Train,997334,Brooklyn,Williamsburg,40.71516,-73.94754,Entire home/apt,300,2,2,2.0,77
35151658,Sunny Williamsburg Room w/ Access to Garden!,34667377,Brooklyn,Williamsburg,40.71124,-73.96069,Private room,75,2,5,4.69,72
35220898,Cozy and bright room in Williamsburg,17950129,Brooklyn,Williamsburg,40.7192,-73.94354,Private room,71,6,1,1.0,20
35221421,Indépendant space in charming Williamsburg.,203946076,Brooklyn,Williamsburg,40.71651,-73.94213,Entire home/apt,50,3,2,2.0,152
35227165,Huge 1br/studio in the heart of Williamsburg,15313500,Brooklyn,Williamsburg,40.71534,-73.95692,Entire home/apt,225,1,2,2.0,71
35236795,Spacious Apartment in the heart of Williamsburg,7982677,Brooklyn,Williamsburg,40.71419,-73.95967,Entire home/apt,230,2,1,1.0,15
35238691,Sunnny & Huge bedroom with Plants,76273640,Brooklyn,Williamsburg,40.70478,-73.93851,Private room,95,7,1,1.0,97
35309370,SUNNY Entire Apartment in Williamsburg BROOKLYN,1678322,Brooklyn,Williamsburg,40.71004,-73.95577,Entire home/apt,180,2,2,1.87,23
35313576,Sun filled gem in the heart of Williamsburg,26961393,Brooklyn,Williamsburg,40.71599,-73.96159,Entire home/apt,198,4,3,3.0,11
35315271,Design haven with private backyard & greenhouse,19689128,Brooklyn,Williamsburg,40.71413,-73.93701,Entire home/apt,131,3,2,2.0,137
35337525,Charming One Bedroom in Central Williamsburg,18826598,Brooklyn,Williamsburg,40.71413,-73.96075,Entire home/apt,121,3,7,6.0,6
35349137,Sunny Practical Apt in Williamsburg BK!!!,265585349,Brooklyn,Williamsburg,40.711,-73.96147,Entire home/apt,139,2,3,3.0,184
35350124,2 BEDROOM APT HEART OF WILLIAMSBURG,5976443,Brooklyn,Williamsburg,40.71071,-73.96049,Entire home/apt,150,2,6,6.0,137
35352786,Original Artists Loft in Williamsburg,43706661,Brooklyn,Williamsburg,40.7103,-73.96631,Entire home/apt,230,3,1,1.0,16
35374299,Cozy South Williamsburg Room- Best Location in BK,9843389,Brooklyn,Williamsburg,40.70929,-73.95523,Private room,75,1,2,1.82,260
35376063,Bright and Airy Williamsburg Apartment,25352847,Brooklyn,Williamsburg,40.71452,-73.9534,Entire home/apt,250,1,1,1.0,64
35376453,Bright & Sunny 1Bed in Prime Williamsburg Location,234383668,Brooklyn,Williamsburg,40.71509,-73.9565,Entire home/apt,140,15,1,0.86,29
35382875,Beautiful room w/ private bathroom in Williamsburg,29387731,Brooklyn,Williamsburg,40.71203,-73.95241,Private room,65,4,1,1.0,5
35386161,Prime Williamsburg Bedroom For You,9208470,Brooklyn,Williamsburg,40.71257,-73.96326,Private room,66,1,4,4.0,36
35416343,2 BEDROOMS BROOKLYN BRAND NEW!,218260240,Brooklyn,Williamsburg,40.72047,-73.94504,Entire home/apt,350,3,2,2.0,363
35425128,Luminous bedroom in Williamsburg,18549793,Brooklyn,Williamsburg,40.70985,-73.94462,Private room,80,2,1,1.0,10
35446198,COMFORTABLE PRIVATE ROOM in Williamsburg,8119817,Brooklyn,Williamsburg,40.71601,-73.9413,Private room,80,1,1,1.0,23
35459480,Riverside Domino Park-LARGE 2 & a 1/2 :-) Bedroom,266774171,Brooklyn,Williamsburg,40.71334,-73.96717,Entire home/apt,262,2,5,5.0,118
35466764,"Classic Williamsburg 2 bedroom loft, with rooftop!",50996583,Brooklyn,Williamsburg,40.71216,-73.9623,Entire home/apt,264,2,5,5.0,327
35467651,AMAZING TWO BEDROOMS IN THE BEST PART OF BROOKLYN!,260445684,Brooklyn,Williamsburg,40.70599,-73.94817,Entire home/apt,299,3,3,3.0,195
35490616,Williamsburg Oasis: 2BR with Washer-Dryer!,180966626,Brooklyn,Williamsburg,40.71336,-73.95914,Entire home/apt,259,2,4,4.0,345
35493162,Luxury Apartment in Amazing Williamsburg! Sleeps 7,259662705,Brooklyn,Williamsburg,40.71324,-73.94271,Entire home/apt,184,3,1,1.0,217
35521916,Beautiful One Bedroom with Huge Private Terrace,180754298,Brooklyn,Williamsburg,40.71431,-73.9532,Entire home/apt,130,2,1,1.0,13
35542830,North Williamsburg Retreat,1646818,Brooklyn,Williamsburg,40.71884,-73.9502,Entire home/apt,120,30,1,1.0,286
35578766,"Comfort, Safety, Style, Right by L Train",893308,Brooklyn,Williamsburg,40.70545,-73.93273,Private room,75,3,3,3.0,13
35580805,"Private, Cozy, Safe, Two Blocks from L Train",893308,Brooklyn,Williamsburg,40.70519,-73.93418,Private room,75,3,1,1.0,13
35581246,"Minimal, Private Loft Two Blocks from L Train",893308,Brooklyn,Williamsburg,40.7055,-73.93437,Entire home/apt,145,5,1,1.0,17
35599954,AMAZING LOCATION IN WILLIASMBURG,206722794,Brooklyn,Williamsburg,40.70823,-73.95702,Entire home/apt,168,2,4,4.0,154
35602997,Large 2bed apt Southside Williamsburg walkup,267849472,Brooklyn,Williamsburg,40.71269,-73.95902,Entire home/apt,185,1,2,2.0,130
35607893,BRAND NEW APT CLOSE TO SUBWAY WILLIAMSBURG,223917190,Brooklyn,Williamsburg,40.70779,-73.96254,Entire home/apt,161,2,2,2.0,288
35608108,"BEST LOCATION IN WILLIAMSBURG, CLOSE TO SUBWAY",75395247,Brooklyn,Williamsburg,40.71243,-73.9604,Entire home/apt,160,2,3,3.0,309
35614263,"Luxury, Cozy & Modern apartment in Brooklyn",193961455,Brooklyn,Williamsburg,40.7191,-73.94494,Entire home/apt,190,1,7,7.0,210
35628011,Peaceful Studio,6428897,Brooklyn,Williamsburg,40.70677,-73.94196,Entire home/apt,95,3,1,1.0,5
35650240,1 Private bedroom in a spacious Wburg Apartment,8518298,Brooklyn,Williamsburg,40.70924,-73.95208,Private room,57,2,3,3.0,29
35681163,Comfy room in South Williamsburg- Big Screen TV,9843389,Brooklyn,Williamsburg,40.70816,-73.95591,Private room,100,1,1,1.0,27
35687862,Beautiful 3 bedroom apartment in East Williamsburg,268465931,Brooklyn,Williamsburg,40.7043,-73.94285,Entire home/apt,200,2,1,1.0,338
35720329,Amazing Location in Williamsburg with 4 Bedrooms,222287033,Brooklyn,Williamsburg,40.71151,-73.96515,Entire home/apt,350,3,2,2.0,347
35810926,Stylish and Comfortable 3 Bedrooms in Williamsburg,185968630,Brooklyn,Williamsburg,40.71115,-73.94371,Entire home/apt,210,3,1,1.0,254
35829338,Bright 3bd/1ba Apartment in the heart of Brooklyn,219908197,Brooklyn,Williamsburg,40.71693,-73.94267,Entire home/apt,295,2,1,1.0,354
35836471,Cozy Large Sunny Artist Retreat 10min to Manhattan,269114687,Brooklyn,Williamsburg,40.71799,-73.95826,Entire home/apt,188,5,1,1.0,51
35862574,2bdrms lrg prime Williamsburg apt in townhouse,269652307,Brooklyn,Williamsburg,40.71325,-73.95874,Entire home/apt,170,1,1,1.0,77
35867923,Room in a lovely loft with waterfront view,258654859,Brooklyn,Williamsburg,40.71735,-73.96441,Private room,80,8,1,1.0,157
35879684,McCarren Park 3 Bed/2 Bath with private terrace,179237742,Brooklyn,Williamsburg,40.71698,-73.95003,Entire home/apt,299,2,2,2.0,298
35883990,Smart Bedroom in Artistic Williamsburg Apartment,89919417,Brooklyn,Williamsburg,40.71019,-73.95739,Private room,70,1,1,1.0,46
35901922,Charming one-bedroom apartment in Williamsburg,29569974,Brooklyn,Williamsburg,40.70558,-73.9418,Entire home/apt,89,2,1,1.0,266
35931169,Great Room  Great Location Williamsburg,35082637,Brooklyn,Williamsburg,40.71655,-73.96416,Shared room,115,3,1,1.0,66
35940079,House of Monkey playful space for kids and family,65591,Brooklyn,Williamsburg,40.71199,-73.96479,Entire home/apt,220,4,1,1.0,25
35968392,"50% off! Trendy Wburg, private yard",3360618,Brooklyn,Williamsburg,40.71186,-73.9399,Private room,59,2,2,2.0,74
35973556,Beautiful Aptin heart of williamsburg .Sleeps 4,268815831,Brooklyn,Williamsburg,40.71109,-73.96191,Entire home/apt,100,2,1,1.0,296
35975325,"50% off! Futon, yard access,  trendy wburg",3360618,Brooklyn,Williamsburg,40.71246,-73.94014,Private room,57,2,1,1.0,16
35975528,"50% off! Sliding door yard access,  trendy wburg",3360618,Brooklyn,Williamsburg,40.71329,-73.93993,Private room,59,2,2,2.0,15
36001307,1 Large Apartment in Williamsburg,270845109,Brooklyn,Williamsburg,40.71336,-73.95865,Entire home/apt,150,5,1,1.0,327
36006640,Bright and Cozy Room - Renovated Williamsburg Apt,22883314,Brooklyn,Williamsburg,40.71073,-73.96208,Private room,80,2,2,2.0,42
36030151,Cozy Room in the heart of Williamsburg!,153713033,Brooklyn,Williamsburg,40.71432,-73.94805,Private room,48,7,1,1.0,13
36032998,Spacious Sunny Private Bedroom with Windows,2355573,Brooklyn,Williamsburg,40.71808,-73.94261,Private room,44,5,1,1.0,40
36062088,Williamsburg 2nd Fl 2bed Floor thru Apt townhouse,269568546,Brooklyn,Williamsburg,40.7144,-73.95757,Entire home/apt,155,1,2,2.0,88
36065361,Artist Luxe Loft Prime Williamsburg,271035656,Brooklyn,Williamsburg,40.70835,-73.95368,Entire home/apt,270,2,1,1.0,308
36077745,AMAZING LARGE ONE BEDROOM IN WILLIAMSBURG!!,266752544,Brooklyn,Williamsburg,40.71527,-73.93852,Entire home/apt,299,3,2,2.0,178
