,id,neighbourhood,price,stay_type
15990,26058634,Chelsea,350.0,1
15991,26059525,Williamsburg,350.0,1
15992,26061337,Hunters Point,140.0,1
15993,26061532,Flatiron District,349.0,1
15994,26061712,East Village,105.0,1
15995,26062650,Rockaway Beach,75.0,1
15996,26062892,Bedford Stuyvesant,55.0,1
15997,26063230,Flatbush,165.0,1
15998,26063436,Bedford Stuyvesant,55.0,1
15999,26063550,Bedford Stuyvesant,59.0,1
16000,26064299,Greenwich Village,129.0,1
16001,26072801,Williamsburg,75.0,1
16002,26074006,Harlem,52.0,1
16003,26074339,Bedford Stuyvesant,115.0,1
16004,26076877,Woodhaven,40.0,1
16005,26077493,University Heights,100.0,1
16006,26078971,Hunters Point,45.0,1
16007,26079745,Clinton Hill,150.0,1
16008,26080646,Greenwich Village,200.0,1
16009,26081052,Bedford Stuyvesant,75.0,1
16010,26084019,Chinatown,90.0,1
16011,26084024,Crown Heights,139.0,1
16012,26084814,Harlem,82.0,1
16013,26085068,Inwood,85.0,1
16014,26085075,Greenpoint,106.0,1
16015,26085247,Williamsburg,100.0,1
16016,26085282,Tompkinsville,106.0,1
16017,26086126,College Point,60.0,1
16018,26086768,Crown Heights,200.0,1
16019,26086909,Bedford Stuyvesant,200.0,1
16020,26087030,Bushwick,100.0,1
16021,26094506,Upper East Side,95.0,1
16022,26096547,East Village,85.0,1
16023,26097566,Fort Greene,230.0,1
16024,26098014,Park Slope,89.0,1
16025,26098606,Gowanus,150.0,1
16026,26099255,Crown Heights,85.0,1
16027,26099303,Williamsburg,100.0,1
16028,26104760,Flatbush,75.0,1
16029,26107318,Hunters Point,175.0,1
16030,26108336,Clinton,65.0,1
16031,26109380,Harlem,100.0,1
16032,26110133,Far Rockaway,120.0,1
16033,26110466,Jamaica,60.0,1
16034,26119005,Richmond Hill,249.0,1
16035,26119170,City Island,110.0,1
16036,26121159,Bedford Stuyvesant,170.0,1
16037,26121444,East Elmhurst,100.0,1
16038,26123841,East Village,90.0,1
16039,26126894,Morningside Heights,250.0,1
16040,26127726,Upper East Side,189.0,1
16041,26127763,Bedford Stuyvesant,119.0,1
16042,26128481,Crown Heights,112.0,1
16043,26129270,Middle Village,70.0,1
16044,26131004,East Elmhurst,45.0,1
16045,26131195,East Village,280.0,1
16046,26131794,Murray Hill,175.0,1
16047,26132476,Clinton,64.0,1
16048,26134096,East Elmhurst,99.0,1
16049,26135091,East Village,150.0,1
16050,26135659,Bushwick,163.0,1
16051,26136978,Unionport,85.0,1
16052,26137379,Concourse,40.0,1
16053,26137457,Bushwick,60.0,1
16054,26137778,Wakefield,60.0,1
16055,26138542,Carroll Gardens,130.0,1
16056,26138591,Upper East Side,80.0,1
16057,26138643,Lower East Side,145.0,1
16058,26148245,Clinton,102.0,1
16059,26149494,Far Rockaway,230.0,1
16060,26150691,West Village,200.0,1
16061,26156155,Midtown,170.0,1
16062,26157329,Tompkinsville,99.0,1
16063,26158857,Financial District,200.0,1
16064,26159891,Brooklyn Heights,208.0,1
16065,26162960,Williamsburg,225.0,1
16066,26164046,Crown Heights,300.0,1
16067,26164204,Park Slope,130.0,1
16068,26165195,Bushwick,40.0,1
16069,26167034,Crown Heights,100.0,1
16070,26167182,East Village,250.0,1
16071,26167567,Bedford Stuyvesant,40.0,1
16072,26171844,Upper East Side,85.0,1
16073,26182768,Chinatown,156.0,1
16074,26182774,Harlem,112.0,1
16075,26183582,East Harlem,169.0,1
16076,26186945,Bedford Stuyvesant,300.0,1
16077,26188309,Park Slope,75.0,1
16078,26189111,Crown Heights,120.0,1
16079,26193643,East Village,125.0,1
16080,26194075,Clinton,155.0,1
16081,26194357,East New York,120.0,1
16082,26194606,Fort Hamilton,200.0,1
16083,26196029,Williamsburg,95.0,1
16084,26198109,Murray Hill,187.0,1
16085,26198481,Arverne,50.0,1
16086,26199962,Upper East Side,249.0,1
16087,26200203,Woodside,60.0,1
16088,26200249,Richmond Hill,215.0,1
16089,26200914,Forest Hills,89.0,1
16090,26201442,Harlem,90.0,1
16091,26201913,Brownsville,165.0,1
16092,26202688,Bedford Stuyvesant,108.0,1
16093,26219420,Jamaica,75.0,1
16094,26220343,Upper East Side,99.0,1
16095,26221423,Hunters Point,155.0,1
16096,26224149,Sheepshead Bay,75.0,1
16097,26224487,Stapleton,50.0,1
16098,26224538,Bedford Stuyvesant,220.0,1
16099,26225021,Bedford Stuyvesant,90.0,1
16100,26227629,Bay Ridge,75.0,1
16101,26228457,Greenwood,60.0,1
16102,26235821,Upper East Side,75.0,1
16103,26236138,Washington Heights,58.0,1
16104,26238688,Woodside,60.0,1
16105,26249499,Clinton,150.0,1
16106,26249544,Bedford Stuyvesant,63.0,1
16107,26250185,Financial District,219.0,1
16108,26250574,Greenpoint,171.0,1
16109,26251284,Financial District,309.0,1
16110,26252069,Clinton,80.0,1
16111,26252097,Woodside,50.0,1
16112,26253008,Kensington,90.0,1
16113,26253804,Clinton,65.0,1
16114,26254872,Astoria,110.0,1
16115,26254953,Bedford Stuyvesant,95.0,1
16116,26255080,Williamsbridge,142.0,1
16117,26256019,Hunters Point,55.0,1
16118,26257613,Midtown,175.0,1
16119,26257903,Cobble Hill,80.0,1
16120,26258351,Rossville,75.0,1
16121,26268189,Bushwick,60.0,1
16122,26270906,Briarwood,73.0,1
16123,26271462,Windsor Terrace,225.0,1
16124,26272163,Williamsburg,67.0,1
16125,26274490,Port Richmond,50.0,1
16126,26274952,Grasmere - Concord,100.0,1
16127,26275024,Rego Park,65.0,1
16128,26279999,Murray Hill,120.0,1
16129,26280662,Park Slope,66.0,1
16130,26280881,Stapleton,80.0,1
16131,26281121,East Harlem,80.0,1
16132,26290174,Hunters Point,129.0,1
16133,26294354,Bedford Stuyvesant,55.0,1
16134,26294658,Bedford Stuyvesant,40.0,1
16135,26295421,Port Richmond,55.0,1
16136,26297402,Crown Heights,75.0,1
16137,26297631,Flatbush,75.0,1
16138,26298570,Kensington,67.0,1
16139,26300797,Crown Heights,250.0,1
16140,26301985,East New York,125.0,1
16141,26303788,Washington Heights,59.0,1
16142,26304847,Inwood,50.0,1
16143,26304871,Van Nest,79.0,1
16144,26313558,Upper West Side,295.0,1
16145,26317923,Bushwick,75.0,1
16146,26318555,Upper West Side,265.0,1
16147,26322941,Cobble Hill,195.0,1
16148,26323287,East Flatbush,59.0,1
16149,26325637,Bedford Stuyvesant,100.0,1
16150,26326777,Clinton,96.0,1
16151,26327565,St. Albans,45.0,1
16152,26327970,City Island,125.0,1
16153,26329644,Financial District,85.0,1
16154,26330526,Harlem,250.0,1
16155,26331103,West Brighton,40.0,1
16156,26332143,Bay Ridge,55.0,1
16157,26332425,Clinton Hill,150.0,1
16158,26332468,Park Slope,229.0,1
16159,26333121,Harlem,67.0,1
16160,26334022,Harlem,69.0,1
16161,26334347,Williamsburg,51.0,1
16162,26334886,Sunset Park,275.0,1
16163,26337439,Midtown,350.0,1
16164,26337617,Bergen Beach,85.0,1
16165,26338854,Harlem,135.0,1
16166,26341895,Bedford Stuyvesant,125.0,1
16167,26351877,Hunters Point,90.0,1
16168,26352984,Crown Heights,99.0,1
16169,26353304,Flatbush,53.0,1
16170,26355142,Clinton,120.0,1
16171,26355170,Greenpoint,250.0,1
16172,26356082,Greenpoint,140.0,1
16173,26356921,Clinton,99.0,1
16174,26357377,Murray Hill,200.0,1
16175,26358309,Astoria,50.0,1
16176,26358423,East Harlem,85.0,1
16177,26359068,Astoria,79.0,1
16178,26359622,Lower East Side,79.0,1
16179,26361090,Upper West Side,350.0,1
16180,26361306,Flatbush,125.0,1
16181,26361403,Rosedale,80.0,1
16182,26362867,Williamsburg,70.0,1
16183,26365747,Clinton,125.0,1
16184,26366437,Williamsburg,100.0,1
16185,26371238,Brooklyn Heights,89.0,1
16186,26383405,Sunset Park,265.0,1
16187,26385006,Harlem,55.0,1
16188,26385197,Clinton,120.0,1
16189,26385398,Greenwood,210.0,1
16190,26387138,Washington Heights,70.0,1
16191,26387184,Harlem,80.0,1
16192,26387674,Bedford Stuyvesant,110.0,1
16193,26392206,Midtown,180.0,1
16194,26394592,Bedford Stuyvesant,125.0,1
16195,26394988,Clinton Hill,59.0,1
16196,26395296,Upper East Side,110.0,1
16197,26397041,East Flatbush,300.0,1
16198,26398320,East Village,99.0,1
16199,26398894,Hollis,150.0,1
16200,26408958,Harlem,149.0,1
16201,26409175,Williamsburg,51.0,1
16202,26410307,Williamsburg,49.0,1
16203,26414834,Clinton,55.0,1
16204,26415648,Clinton,65.0,1
16205,26417485,Prospect Lefferts Gardens,44.0,1
16206,26417856,Bedford Stuyvesant,345.0,1
16207,26420986,Upper West Side,119.0,1
16208,26421624,Hunters Point,71.0,1
16209,26422007,Upper West Side,200.0,1
16210,26424667,Upper East Side,150.0,1
16211,26425032,Clinton Hill,59.0,1
16212,26429962,East New York,80.0,1
16213,26430364,East New York,50.0,1
16214,26440393,Sheepshead Bay,40.0,1
16215,26440793,Bedford Stuyvesant,100.0,1
16216,26440960,Clinton,285.0,1
16217,26441519,Bushwick,53.0,1
16218,26441935,Clinton,55.0,1
16219,26443119,Clinton,90.0,1
16220,26446103,East New York,90.0,1
16221,26447297,Inwood,125.0,1
16222,26450185,Jamaica,75.0,1
16223,26450631,Woodside,145.0,1
16224,26450817,Financial District,187.0,1
16225,26450823,Financial District,185.0,1
16226,26455093,Far Rockaway,55.0,1
16227,26455688,Astoria,59.0,1
16228,26469342,Clinton,80.0,1
16229,26470188,Greenwich Village,220.0,1
16230,26472112,Bushwick,47.0,1
16231,26472343,Bedford Stuyvesant,118.0,1
16232,26473415,Midtown,85.0,1
16233,26473544,Bushwick,75.0,1
16234,26475612,Williamsburg,110.0,1
16235,26476892,East Flatbush,50.0,1
16236,26477897,Bushwick,58.0,1
16237,26487039,Clinton Hill,150.0,1
16238,26489146,Lower East Side,69.0,1
16239,26489955,Chinatown,99.0,1
16240,26490844,Prospect Lefferts Gardens,200.0,1
16241,26494942,Kensington,70.0,1
16242,26496505,Queens Village,75.0,1
16243,26497309,East Village,150.0,1
16244,26497890,Sunset Park,55.0,1
16245,26500087,East Village,139.0,1
16246,26501791,Glendale,65.0,1
16247,26503507,Sheepshead Bay,83.0,1
16248,26504376,Rockaway Beach,149.0,1
16249,26514725,Navy Yard,175.0,1
16250,26516462,Clason Point,70.0,1
16251,26516849,Rockaway Beach,49.0,1
16252,26518272,Gowanus,150.0,1
16253,26518337,Lower East Side,180.0,1
16254,26518547,Clason Point,80.0,1
16255,26518779,East Village,220.0,1
16256,26519306,Harlem,150.0,1
16257,26519461,Greenwich Village,225.0,1
16258,26520475,Upper East Side,299.0,1
16259,26521015,Flatbush,110.0,1
16260,26522298,Fort Greene,120.0,1
16261,26522529,Sunset Park,330.0,1
16262,26522949,Brooklyn Heights,150.0,1
16263,26526075,Clinton,99.0,1
16264,26527613,Williamsburg,90.0,1
16265,26528837,Rego Park,65.0,1
16266,26530921,Clinton,300.0,1
16267,26534723,Washington Heights,125.0,1
16268,26550322,Washington Heights,250.0,1
16269,26552340,Williamsbridge,142.0,1
16270,26553542,Bedford Stuyvesant,60.0,1
16271,26554732,Williamsbridge,142.0,1
16272,26554879,East Village,179.0,1
16273,26554937,Arverne,140.0,1
16274,26557901,Greenwood,56.0,1
16275,26558970,Pelham Gardens,99.0,1
16276,26559223,Williamsburg,70.0,1
16277,26559313,Hunters Point,285.0,1
16278,26559476,Far Rockaway,82.0,1
16279,26559892,Williamsbridge,142.0,1
16280,26560159,Prospect Lefferts Gardens,100.0,1
16281,26560264,Williamsbridge,142.0,1
16282,26563874,Corona,40.0,1
16283,26566099,Bedford Stuyvesant,60.0,1
16284,26566291,Greenwich Village,200.0,1
16285,26569565,Bushwick,150.0,1
16286,26569882,Williamsburg,110.0,1
16287,26570316,Crown Heights,150.0,1
16288,26573069,Bushwick,57.0,1
16289,26574652,East Harlem,59.0,1
16290,26574893,Sunnyside,70.0,1
16291,26576819,Jackson Heights,49.0,1
16292,26584254,Astoria,68.0,1
16293,26584630,Park Slope,120.0,1
16294,26587430,Columbia Street Waterfront District,135.0,1
16295,26592537,Greenpoint,80.0,1
16296,26593733,Midtown,90.0,1
16297,26594390,Hunters Point,197.0,1
16298,26595733,Upper West Side,76.0,1
16299,26596388,Harlem,139.0,1
16300,26597239,Astoria,51.0,1
16301,26599049,Williamsburg,55.0,1
16302,26599360,Park Slope,80.0,1
16303,26600090,Astoria,51.0,1
16304,26602263,Harlem,69.0,1
16305,26602878,Harlem,150.0,1
16306,26602955,Harlem,85.0,1
16307,26603929,Upper West Side,52.0,1
16308,26604063,Upper West Side,76.0,1
16309,26606648,Harlem,63.0,1
16310,26606845,Clifton,100.0,1
16311,26607877,Harlem,90.0,1
16312,26623526,Fort Greene,133.0,1
16313,26632917,East Flatbush,125.0,1
16314,26638676,Battery Park,91.0,1
16315,26640231,Throggs Neck,60.0,1
16316,26640272,Greenwich Village,150.0,1
16317,26641779,Bedford Stuyvesant,148.0,1
16318,26642831,Upper West Side,225.0,1
16319,26654670,Bushwick,45.0,1
16320,26655705,Pelham Gardens,102.0,1
16321,26658854,Chelsea,50.0,1
16322,26662052,Bushwick,44.0,1
16323,26663507,Bushwick,78.0,1
16324,26664229,Elmhurst,165.0,1
16325,26664837,Washington Heights,90.0,1
16326,26665588,Bushwick,75.0,1
16327,26665850,Jamaica,44.0,1
16328,26667693,Upper East Side,120.0,1
16329,26668018,Upper East Side,120.0,1
16330,26668116,Upper East Side,110.0,1
16331,26668703,Red Hook,125.0,1
16332,26669199,East Village,89.0,1
16333,26670401,Lower East Side,81.0,1
16334,26681364,Clinton,75.0,1
16335,26681846,Clinton,80.0,1
16336,26682755,Flushing,159.0,1
16337,26682918,Sunnyside,80.0,1
16338,26685314,Williamsburg,69.0,1
16339,26687229,East Village,140.0,1
16340,26689265,Bushwick,135.0,1
16341,26689797,East Harlem,120.0,1
16342,26690488,Ridgewood,69.0,1
16343,26690586,Bedford Stuyvesant,65.0,1
16344,26691866,Prospect Heights,120.0,1
16345,26692070,Financial District,128.0,1
16346,26692402,Upper East Side,125.0,1
16347,26693195,Bushwick,65.0,1
16348,26694068,Sunset Park,172.0,1
16349,26696254,Bedford Stuyvesant,150.0,1
16350,26703677,Breezy Point,195.0,1
16351,26705460,Gowanus,60.0,1
16352,26706133,Sunset Park,330.0,1
16353,26708055,Upper West Side,195.0,1
16354,26709233,Elmhurst,60.0,1
16355,26713367,East Village,110.0,1
16356,26715133,Chinatown,154.0,1
16357,26715682,Gravesend,76.0,1
16358,26717141,Jackson Heights,55.0,1
16359,26717696,Upper East Side,99.0,1
16360,26718375,Bedford Stuyvesant,118.0,1
16361,26719190,Harlem,80.0,1
16362,26719426,Flushing,60.0,1
16363,26734461,Carroll Gardens,98.0,1
16364,26735127,Bedford Stuyvesant,70.0,1
16365,26735305,Rego Park,110.0,1
16366,26737188,Bedford Stuyvesant,40.0,1
16367,26739023,Gramercy,189.0,1
16368,26739303,Bedford Stuyvesant,65.0,1
16369,26741049,Bedford Stuyvesant,49.0,1
16370,26741585,Gowanus,52.0,1
16371,26741642,Bedford Stuyvesant,97.0,1
16372,26742074,Bedford Stuyvesant,80.0,1
16373,26743115,Upper East Side,189.0,1
16374,26743587,Flatbush,150.0,1
16375,26743638,Bedford Stuyvesant,60.0,1
16376,26743923,Flatiron District,179.0,1
16377,26744721,West Village,200.0,1
16378,26745686,Bedford Stuyvesant,123.0,1
16379,26747248,Red Hook,90.0,1
16380,26747415,East Elmhurst,40.0,1
16381,26748389,Carroll Gardens,188.0,1
16382,26749031,Williamsburg,69.0,1
16383,26749730,Williamsburg,289.0,1
16384,26749932,Williamsburg,130.0,1
16385,26750638,Harlem,100.0,1
16386,26751201,Astoria,150.0,1
16387,26753414,Williamsburg,135.0,1
16388,26754406,Murray Hill,145.0,1
16389,26754694,Woodhaven,45.0,1
16390,26755667,Bushwick,50.0,1
16391,26755790,Flushing,60.0,1
16392,26756045,Flushing,49.0,1
16393,26756339,Flushing,40.0,1
16394,26756446,Williamsburg,62.0,1
16395,26756546,Harlem,345.0,1
16396,26757594,Sunnyside,80.0,1
16397,26757602,Crown Heights,90.0,1
16398,26758154,Sunnyside,60.0,1
16399,26766865,University Heights,150.0,1
16400,26768387,Bushwick,68.0,1
16401,26770045,Williamsburg,120.0,1
16402,26770455,Midtown,70.0,1
16403,26773228,Astoria,74.0,1
16404,26774025,East Village,125.0,1
16405,26774653,Clinton Hill,120.0,1
16406,26775087,Bedford Stuyvesant,65.0,1
16407,26775656,Bushwick,47.0,1
16408,26776752,Little Italy,120.0,1
16409,26776816,Clinton,110.0,1
16410,26776819,Clinton,110.0,1
16411,26777200,Clinton,115.0,1
16412,26777328,Clinton,105.0,1
16413,26777948,Eastchester,42.0,1
16414,26778845,Williamsburg,65.0,1
16415,26779327,Bedford Stuyvesant,54.0,1
16416,26780625,Kensington,95.0,1
16417,26780660,Williamsburg,125.0,1
16418,26781602,East Village,174.0,1
16419,26782162,Queens Village,50.0,1
16420,26782911,Crown Heights,140.0,1
16421,26783332,Bedford Stuyvesant,95.0,1
16422,26783354,Bushwick,120.0,1
16423,26784269,Bedford Stuyvesant,75.0,1
16424,26784504,Sunset Park,65.0,1
16425,26784754,Sunset Park,58.0,1
16426,26784985,Red Hook,100.0,1
16427,26785111,Williamsburg,73.0,1
16428,26785149,Sunset Park,65.0,1
16429,26785267,Sunset Park,57.0,1
16430,26786737,Bedford Stuyvesant,65.0,1
16431,26787336,Bedford Stuyvesant,100.0,1
16432,26787899,Clinton Hill,65.0,1
16433,26788016,Clinton Hill,70.0,1
16434,26788437,East Village,130.0,1
16435,26788754,Bedford Stuyvesant,60.0,1
16436,26788852,Harlem,102.0,1
16437,26789136,Bedford Stuyvesant,170.0,1
16438,26793665,Bedford Stuyvesant,65.0,1
16439,26794624,Bedford Stuyvesant,65.0,1
16440,26796641,Bedford Stuyvesant,90.0,1
16441,26796818,Bedford Stuyvesant,65.0,1
16442,26802372,Clinton,50.0,1
16443,26803556,Crown Heights,142.0,1
16444,26805133,Chelsea,92.0,1
16445,26805201,Bushwick,70.0,1
16446,26806179,Brighton Beach,100.0,1
16447,26807636,East Village,88.0,1
16448,26808322,Hunters Point,55.0,1
16449,26809805,Gramercy,150.0,1
16450,26810428,Clinton,244.0,1
16451,26810466,Midtown,180.0,1
16452,26810987,Castle Hill,62.0,1
16453,26811414,Windsor Terrace,145.0,1
16454,26812324,Flatiron District,225.0,1
16455,26812923,Washington Heights,96.0,1
16456,26814302,Clinton,120.0,1
16457,26814763,Hunters Point,108.0,1
16458,26815405,Clinton,140.0,1
16459,26815416,Rockaway Beach,75.0,1
16460,26815937,Flushing,48.0,1
16461,26816742,Upper East Side,150.0,1
16462,26816883,Elmhurst,60.0,1
16463,26817803,Crown Heights,110.0,1
16464,26818747,Sheepshead Bay,70.0,1
16465,26819776,Downtown,100.0,1
16466,26828006,Crown Heights,200.0,1
16467,26828970,Harlem,125.0,1
16468,26833795,Midtown,140.0,1
16469,26833963,Williamsburg,200.0,1
16470,26836650,Clinton Hill,44.0,1
16471,26837669,East New York,120.0,1
16472,26837834,Harlem,90.0,1
16473,26838387,Bushwick,150.0,1
16474,26839646,East Village,260.0,1
16475,26840133,Bedford Stuyvesant,65.0,1
16476,26842735,West Village,129.0,1
16477,26843289,Brighton Beach,75.0,1
16478,26843443,Astoria,100.0,1
16479,26845053,East New York,80.0,1
16480,26845312,Elmhurst,80.0,1
16481,26845317,Flushing,59.0,1
16482,26845561,Bushwick,159.0,1
16483,26845781,Flushing,55.0,1
16484,26846269,Bedford Stuyvesant,65.0,1
16485,26846867,Bushwick,85.0,1
16486,26849955,Cobble Hill,300.0,1
16487,26858196,Bedford Stuyvesant,75.0,1
16488,26858223,Bedford Stuyvesant,68.0,1
16489,26860883,Harlem,60.0,1
16490,26861684,Flatlands,110.0,1
16491,26863858,Sunnyside,80.0,1
16492,26865972,Hunters Point,60.0,1
16493,26865983,Crown Heights,125.0,1
16494,26866322,Astoria,65.0,1
16495,26866483,Bedford Stuyvesant,55.0,1
16496,26867485,East New York,80.0,1
16497,26867888,Bedford Stuyvesant,200.0,1
16498,26868493,Bedford Stuyvesant,89.0,1
16499,26869767,Williamsburg,115.0,1
16500,26869803,Williamsburg,100.0,1
16501,26871208,Bedford Stuyvesant,100.0,1
16502,26871230,Chelsea,300.0,1
16503,26871256,East New York,119.0,1
16504,26871942,Flushing,55.0,1
16505,26872960,Midtown,149.0,1
16506,26874133,East Flatbush,79.0,1
16507,26874462,Park Slope,150.0,1
16508,26874714,Rockaway Beach,49.0,1
16509,26874715,Bedford Stuyvesant,175.0,1
16510,26876289,Ridgewood,280.0,1
16511,26877259,Midtown,100.0,1
16512,26879788,Clinton,75.0,1
16513,26884320,Williamsburg,109.0,1
16514,26884369,Williamsburg,109.0,1
16515,26884438,Williamsburg,95.0,1
16516,26884455,Williamsburg,95.0,1
16517,26887521,Harlem,90.0,1
16518,26889078,St. George,130.0,1
16519,26889817,Fort Greene,125.0,1
16520,26893530,Concourse,45.0,1
16521,26893534,Williamsburg,250.0,1
16522,26893966,West Village,300.0,1
16523,26894548,Clinton,45.0,1
16524,26895166,East Harlem,50.0,1
16525,26895469,Clinton,45.0,1
16526,26895683,Clinton,150.0,1
16527,26896131,Prospect Heights,115.0,1
16528,26896906,Hollis,75.0,1
16529,26897453,Hunters Point,80.0,1
16530,26897821,Upper East Side,125.0,1
16531,26904628,Flushing,60.0,1
16532,26909099,Rosedale,100.0,1
16533,26911755,Lower East Side,110.0,1
16534,26916664,Harlem,65.0,1
16535,26916818,Williamsburg,74.0,1
16536,26918753,East Elmhurst,40.0,1
16537,26920545,East Harlem,113.0,1
16538,26920890,Lower East Side,74.0,1
16539,26923831,Gramercy,125.0,1
16540,26923846,Bedford Stuyvesant,75.0,1
16541,26924532,Sunset Park,99.0,1
16542,26924800,Bedford Stuyvesant,79.0,1
16543,26924878,Lower East Side,190.0,1
16544,26925879,Upper West Side,67.0,1
16545,26925980,Williamsburg,82.0,1
16546,26926704,East Flatbush,45.0,1
16547,26929793,Upper West Side,146.0,1
16548,26934498,Chelsea,150.0,1
16549,26937970,Bushwick,95.0,1
16550,26938086,Bushwick,82.0,1
16551,26939323,Williamsburg,67.0,1
16552,26939557,Williamsburg,67.0,1
16553,26941551,Midtown,250.0,1
16554,26942149,Chelsea,250.0,1
16555,26943823,East New York,85.0,1
16556,26946148,Harlem,104.0,1
16557,26946895,Clinton,250.0,1
16558,26947476,Williamsburg,185.0,1
16559,26947587,Harlem,125.0,1
16560,26948057,Upper West Side,250.0,1
16561,26948855,Jackson Heights,46.0,1
16562,26951069,East Village,58.0,1
16563,26953879,Fort Greene,86.0,1
16564,26954900,Greenwood,111.0,1
16565,26957310,Williamsburg,47.0,1
